Mode of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Origin Zone Source,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Destination Zone Source,Day Type,Day Part,Average Daily O-D Traffic (StL Volume),Average Daily Origin Zone Traffic (StL Volume),Average Daily Destination Zone Traffic (StL Volume),Avg Travel Time (sec)
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,0: All Days (M-Su),2: Peak AM (6am-10am),2,12,N/A,863
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),9,58,N/A,1095
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),10,59,N/A,885
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),7,45,N/A,771
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),38,227,N/A,891
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),1: Early AM (12am-6am),0,3,N/A,349
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),2: Peak AM (6am-10am),2,14,N/A,958
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),11,67,N/A,1090
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),4: Peak PM (3pm-7pm),14,80,N/A,832
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),10,63,N/A,761
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),13,90,N/A,1006
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,6,N/A,611
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),5,38,N/A,1132
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),3,24,N/A,1023
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,18,N/A,870
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),1,177,N/A,1150
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),1: Early AM (12am-6am),0,3,N/A,5552
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),2: Peak AM (6am-10am),0,12,N/A,328
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,828
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,59,N/A,1036
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),1,45,N/A,989
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),2,227,N/A,1250
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,1: Weekday (M-Th),1: Early AM (12am-6am),0,3,N/A,5552
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,796
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1,80,N/A,1078
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),1,63,N/A,989
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,90,N/A,694
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,6,N/A,328
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608022',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,38,N/A,876
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),3,177,N/A,980
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,0: All Days (M-Su),2: Peak AM (6am-10am),0,12,N/A,365
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,58,N/A,1150
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,59,N/A,663
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),1,45,N/A,1227
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),2,227,N/A,995
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,1: Weekday (M-Th),2: Peak AM (6am-10am),0,14,N/A,365
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1,67,N/A,1154
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1,80,N/A,701
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),1,63,N/A,1194
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3,90,N/A,706
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,38,N/A,600
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,24,N/A,520
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490039608023',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,18,N/A,1221
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001011',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,5915
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001011',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,5915
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001011',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,5915
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001011',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,5915
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001012',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,4011
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001012',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,4011
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001012',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,4011
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001012',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,4011
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001013',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,3176
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001013',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,3176
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001013',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,90,N/A,3176
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050001013',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,38,N/A,3176
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2785
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,3104
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,2465
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2547
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,2710
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002012',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),0,63,N/A,2465
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002021',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,7124
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002021',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,59,N/A,4406
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002021',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,9842
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,90,N/A,9842
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002021',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,18,N/A,9842
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002022',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2488
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002022',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,2488
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002022',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2488
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002022',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),0,63,N/A,2488
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002023',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2782
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002023',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,2782
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002023',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2782
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002023',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),0,63,N/A,2782
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002024',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,4917
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050002024',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,4917
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),1,177,N/A,3020
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),1,45,N/A,3020
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2724
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),0,63,N/A,2724
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,90,N/A,3415
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003002',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,18,N/A,3415
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003003',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2499
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003003',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,59,N/A,2499
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003003',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),1,227,N/A,2499
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003003',no,N/A,no,Census Block Group,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1,80,N/A,2499
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003004',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,1791
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003004',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,1791
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003004',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,1791
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050003004',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,1791
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),1,177,N/A,3229
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,4381
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,59,N/A,3153
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),2,227,N/A,3053
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,1: Weekday (M-Th),4: Peak PM (3pm-7pm),2,80,N/A,3053
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,90,N/A,4550
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004011',no,N/A,no,Census Block Group,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,24,N/A,4550
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004012',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2799
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004012',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,2799
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004012',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2799
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004012',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,2799
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004022',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2809
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004022',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,2809
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004022',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,2809
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004022',no,N/A,no,Census Block Group,1: Weekday (M-Th),5: Late PM (7pm-12am),0,63,N/A,2809
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004032',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,3084
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004032',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,3084
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004032',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,3084
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004032',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,3084
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004033',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,4455
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004033',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,4455
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004033',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),0,227,N/A,4455
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050004033',no,N/A,no,Census Block Group,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,67,N/A,4455
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050005011',no,N/A,no,Census Block Group,0: All Days (M-Su),0: All Day (12am-12am),0,177,N/A,2941
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050005011',no,N/A,no,Census Block Group,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,58,N/A,3190
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050005011',no,N/A,no,Census Block Group,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,59,N/A,3278
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050005011',no,N/A,no,Census Block Group,0: All Days (M-Su),5: Late PM (7pm-12am),0,45,N/A,2019
All Vehicles - StL All Vehicles Volume,82,UofU Brigham City,no,N/A,no,Input,"",'490050005011',no,N/A,no,Census Block Group,1: Weekday (M-Th),0: All Day (12am-12am),1,227,N/A,2941
