mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350211_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,50476_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350735_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350091_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350776_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50630_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,110194_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350162_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,350459_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350220_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350055_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350634_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490382_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,490782_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,351189_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,351197_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,490218_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,570167_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350356_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,50499_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110248_1,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,491136_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350804_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,110084_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,50337_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,570370_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350770_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350793_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,7140_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,51076_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,350942_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570048_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110237_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570117_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,110010_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,3034_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,570293_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50432_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110267_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110103_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,351184_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,490529_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,490445_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,491150_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,30079_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110288_0,350060_4,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350971_2,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350779_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,110119_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351199_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350124_0,350060_4,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350426_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350957_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,43073_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,570384_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350325_0,350060_4,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,30087_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490723_4,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110299_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,570043_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,350326_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351155_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,491311_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351238_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,17011_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,29089_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,491299_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,350339_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50228_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,43038_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,45233_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_6,490613_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,490428_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,45151_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,490885_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,490767_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,490978_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,570332_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,51015_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,570351_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350514_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350098_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50518_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490850_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570073_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570019_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350393_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490772_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,57015_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490945_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,110012_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490753_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,350942_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,491157_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350789_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,110245_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570354_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350412_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,350398_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351080_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,491177_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50345_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,351254_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,351231_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,351083_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_6,350990_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,43081_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350466_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110039_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,350043_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350744_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350374_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490791_1,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350206_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,51074_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_6,50136_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490762_1,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351092_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570069_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350336_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350569_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,45145_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490777_2,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_5,350756_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110318_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,570191_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350254_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350859_0,350060_4,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,7038_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,350918_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350834_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350879_3,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,350892_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350996_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,50308_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,490445_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,351157_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,490610_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,490886_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,490710_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,45216_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,351227_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,45156_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,50481_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490210_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50090_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,570139_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,351272_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,530158_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_6,50285_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350674_0,350060_5,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110105_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,30082_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,51306_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,43016_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,110069_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350362_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_3,350402_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,491085_0,350060_3,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,50162_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350338_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,110035_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,350817_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,7068_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,45198_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,490517_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,43017_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_2,43082_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_4,351151_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350819_0,350060_2,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350543_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_7,110255_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,51044_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,490513_0,350060_7,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,530140_0,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,30075_0,350060_4,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,45318_0,350060_1,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350351_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350488_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
All Vehicles - StL All Vehicles Sample Trip Counts,350546_0,350060_6,1: Weekday (Tu-Th),0: All Day (12am-12am),1. All year,1,0.18471337579617833
