mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,490931_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350868_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351167_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350425_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110156_2,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351224_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350976_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110054_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350846_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,45009_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570121_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350942_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,3170_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570281_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350614_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,45156_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,43025_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490484_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350445_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350196_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490613_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570112_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350625_1,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110077_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350697_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110264_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350917_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,29039_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350710_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350690_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570401_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,491140_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490334_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350691_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570390_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110312_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350445_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30095_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45134_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570319_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110234_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110069_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350631_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490365_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110302_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570121_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351112_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570168_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350129_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350820_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350518_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351246_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350896_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350515_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570313_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570400_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350984_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570097_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350978_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350726_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350936_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570321_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350870_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350658_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570239_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350947_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351083_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490537_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29030_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351013_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351148_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350984_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570293_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351216_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351028_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350073_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490474_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350841_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570283_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570094_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350196_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350736_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110155_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570104_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570138_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570301_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350619_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351014_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110131_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350730_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110023_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351136_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351040_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351034_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351230_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490211_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350692_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490250_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350090_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350807_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350411_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350699_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350706_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350734_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350405_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110312_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350021_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,45140_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350036_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110272_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351231_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350927_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350941_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351106_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350452_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570286_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490691_1,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570404_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490421_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350036_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351140_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110259_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110086_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110037_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350992_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350718_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570297_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570226_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351101_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490361_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351137_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570358_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351051_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110054_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570358_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351143_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350079_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350671_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350986_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350468_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110131_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110229_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110228_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350975_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570071_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351074_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350621_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350755_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110323_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350308_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351078_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350706_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350069_1,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351109_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570065_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350521_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110043_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110168_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350822_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351250_1,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350759_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570078_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351023_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490972_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351225_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29039_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,351014_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570382_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,12,8.9230769230769234
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110039_0,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug,12,8.9230769230769234
