mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570385_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110085_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110153_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110141_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110281_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110116_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570356_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110281_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110098_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110191_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110205_1,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110127_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570419_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,570364_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110112_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110117_0,110200_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110158_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110153_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,3,2.175
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110196_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110287_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110127_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110142_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,570364_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110189_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110191_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,570398_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110101_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110194_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110075_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110214_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110171_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110142_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,570377_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110180_3,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,350494_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110176_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110161_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110166_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110183_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110222_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110204_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110198_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,350494_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,570377_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110099_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110119_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110113_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110299_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110117_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110123_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110171_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,6,4.35
All Vehicles - StL All Vehicles Sample Trip Counts,110180_3,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110281_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,0: All Days (Mo-Su),1: Early AM (12am-6am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110284_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110096_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110180_4,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110245_1,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110189_1,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110098_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110176_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110181_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110170_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110096_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110022_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110245_1,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350668_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570357_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110189_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110161_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,570364_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110222_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110071_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110295_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110153_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110184_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110271_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110101_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110176_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570385_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350796_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110129_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,570384_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110157_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110019_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110284_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,570075_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110204_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110201_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110189_1,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110082_2,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110224_1,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110184_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110181_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110119_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110266_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110255_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110274_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110119_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110116_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110186_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110082_2,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110295_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110188_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110122_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110243_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110197_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110206_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110204_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,570384_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110100_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110194_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110238_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110142_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110143_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110065_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110150_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110099_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110123_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110300_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110252_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110258_1,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110169_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110208_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110106_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110238_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29041_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110065_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570398_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110187_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110127_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110161_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110252_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110199_1,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110150_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110188_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,5,1.6111111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110259_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,570419_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110205_1,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110190_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110251_0,110200_0,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,570419_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110096_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110198_1,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110299_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110209_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110204_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110101_0,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110199_1,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50308_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570121_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110174_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110105_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110182_0,110200_0,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110212_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110096_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110189_1,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110105_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110246_0,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110259_0,110200_0,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110129_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50347_1,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110233_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110162_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110225_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
All Vehicles - StL All Vehicles Sample Trip Counts,110222_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,2,2.32
