mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,351045_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490206_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50203_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350661_2,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110043_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350358_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,490763_2,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110241_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,350094_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351225_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,491151_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,570111_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350378_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570348_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,570307_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350677_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,50465_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,50269_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,350434_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350765_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570319_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350708_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50250_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350403_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,350936_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570318_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,8,2.5494505494505497
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110074_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,8,2.5494505494505497
All Vehicles - StL All Vehicles Sample Trip Counts,570129_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350293_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,490411_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490979_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,570403_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110189_1,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110285_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,6,1.9120879120879122
All Vehicles - StL All Vehicles Sample Trip Counts,110217_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,6,1.9120879120879122
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110075_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490715_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110121_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350953_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110106_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30064_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110046_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350597_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490981_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570228_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110114_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350533_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110306_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,50175_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490365_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,45240_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,3135_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),2. Sep-Nov,3,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570121_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110115_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110098_0,110200_0,1: Weekday (Tu-Th),1: Early AM (12am-6am),2. Sep-Nov,6,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,350960_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110111_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,8,8.9230769230769234
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,8,8.9230769230769234
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50517_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,50467_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350297_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,45228_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350457_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110306_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110014_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,490693_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50597_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,570279_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350998_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350733_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,570296_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,490764_1,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350324_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350766_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350994_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351188_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,47037_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350677_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570071_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570173_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110304_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350248_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,350844_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350751_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45125_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),2. Sep-Nov,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110142_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570111_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110088_1,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350407_0,1: Weekday (Tu-Th),0: All Day (12am-12am),2. Sep-Nov,5,3.7179487179487181
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110031_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,10,3.1868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,490458_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,5,1.5934065934065933
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110022_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,5,5.5769230769230766
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351230_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,5,5.5769230769230766
All Vehicles - StL All Vehicles Sample Trip Counts,350514_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,8,2.5494505494505497
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350494_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110302_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350666_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,570392_2,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490596_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,490319_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350735_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,27323_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490617_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,350977_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,350482_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570318_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350046_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,351135_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570291_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350929_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350824_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110198_1,110200_0,1: Weekday (Tu-Th),1: Early AM (12am-6am),2. Sep-Nov,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,570384_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350665_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110209_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov,4,2.9743589743589745
All Vehicles - StL All Vehicles Sample Trip Counts,490417_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110119_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110165_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),2. Sep-Nov,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350312_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,490415_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2. Sep-Nov,6,6.6923076923076925
All Vehicles - StL All Vehicles Sample Trip Counts,350945_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,3283_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570405_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350778_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,350889_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570232_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,490788_3,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,350775_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490634_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30067_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,351209_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110314_1,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110128_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,490648_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350125_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570176_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,570352_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570381_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350087_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110138_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570304_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570232_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350562_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570392_1,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45206_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,1,0.31868131868131866
All Vehicles - StL All Vehicles Sample Trip Counts,350859_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,30084_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,350291_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,29007_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,351009_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350478_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570284_4,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490411_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,2,0.63736263736263732
All Vehicles - StL All Vehicles Sample Trip Counts,570385_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,110220_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350755_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,350122_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,570365_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490433_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,4,1.2747252747252746
All Vehicles - StL All Vehicles Sample Trip Counts,350670_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351080_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350464_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,350421_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,350121_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,3,0.95604395604395609
All Vehicles - StL All Vehicles Sample Trip Counts,350975_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),2. Sep-Nov,3,0.95604395604395609
